2022-06-15 19:31:13.066899	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_title=TF+ChIP-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.classification=cell+line&files.file_type=bed+narrowPeak&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR957KYB/	ENCSR957KYB	ChIP-seq	TF ChIP-seq	/targets/BHLHE40-human/	BHLHE40	BHLHE40	Homo sapiens IMR-90	IMR-90	FactorBook:ENCSR957KYB,GEO:GSE92189	BHLHE40 ChIP-seq on human IMR90	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF002EVS/,/files/ENCFF002EVW/,/files/ENCFF198MNU/,/files/ENCFF953OAD/,/files/ENCFF551QAX/,/files/ENCFF881NXB/,/files/ENCFF722VQE/,/files/ENCFF390ZHN/,/files/ENCFF860FLL/,/files/ENCFF908WOK/,/files/ENCFF301PCR/,/files/ENCFF188VNB/,/files/ENCFF429WGS/,/files/ENCFF081ZZN/,/files/ENCFF414HDE/,/files/ENCFF654GSX/,/files/ENCFF940YUU/,/files/ENCFF619TUA/,/files/ENCFF463QTS/,/files/ENCFF744IKA/,/files/ENCFF088IEB/,/files/ENCFF930TBZ/,/files/ENCFF942FBW/,/files/ENCFF671IOA/,/files/ENCFF039HQG/,/files/ENCFF473WDU/,/files/ENCFF587CCD/,/files/ENCFF932LLN/,/files/ENCFF725NAL/,/files/ENCFF790SOG/,/files/ENCFF256VCJ/,/files/ENCFF719QJW/,/files/ENCFF121VNB/,/files/ENCFF651HLI/,/files/ENCFF005JHG/,/files/ENCFF455DUW/,/files/ENCFF454JIO/,/files/ENCFF582PJO/,/files/ENCFF582NMS/,/files/ENCFF664NQF/,/files/ENCFF456BKZ/,/files/ENCFF567GON/,/files/ENCFF599TEN/,/files/ENCFF837XKQ/,/files/ENCFF928HSP/,/files/ENCFF197AFX/,/files/ENCFF452BHJ/,/files/ENCFF321RVK/,/files/ENCFF467RCV/,/files/ENCFF451VTV/,/files/ENCFF143TYI/,/files/ENCFF439NSO/,/files/ENCFF885CQD/,/files/ENCFF392IXY/,/files/ENCFF763JWA/,/files/ENCFF577QGO/,/files/ENCFF042MLZ/,/files/ENCFF248LAI/,/files/ENCFF352QLJ/,/files/ENCFF032HPB/,/files/ENCFF040DKL/,/files/ENCFF312JYK/,/files/ENCFF589CIU/,/files/ENCFF417OGQ/		ENCBS073JZM,ENCBS412SDE	2,1	1	ENCAB000AEK	Homo sapiens	embryonic	16 weeks												/replicates/fd4e8713-9616-4646-8c05-ac1c7bf98ee4/,/replicates/c699a34d-092f-422c-a3b6-064a2019c77e/				
/experiments/ENCSR998YJI/	ENCSR998YJI	ChIP-seq	TF ChIP-seq	/targets/ZNF503-human/	ZNF503	ZNF503	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF503	HepG2	GEO:GSE170873	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF148NOA/,/files/ENCFF752ORU/,/files/ENCFF101XGO/,/files/ENCFF415FLZ/,/files/ENCFF164SPL/,/files/ENCFF897UMI/,/files/ENCFF336ORK/,/files/ENCFF483TMY/,/files/ENCFF965ADE/,/files/ENCFF133KMF/,/files/ENCFF207JVJ/,/files/ENCFF086QQX/,/files/ENCFF999NJJ/,/files/ENCFF190HEN/,/files/ENCFF992TMD/,/files/ENCFF787GND/,/files/ENCFF654XFF/,/files/ENCFF899OGP/,/files/ENCFF718STA/,/files/ENCFF750ORN/,/files/ENCFF805DFY/,/files/ENCFF975SYA/,/files/ENCFF622FUC/,/files/ENCFF923HZL/		ENCBS067CFB,ENCBS161QWI	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/6bfb7cf1-2718-4367-a0bc-1d24a242f5af/,/replicates/bc029c4e-180c-496b-aa28-a3a26cfee54a/				
/experiments/ENCSR756ZKG/	ENCSR756ZKG	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens OCI-LY3	OCI-LY3	GEO:GSE123225,FactorBook:ENCSR756ZKG,SCREEN-GRCh38:OCI-LY3		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF827DFH/,/files/ENCFF103LAY/,/files/ENCFF002ATD/,/files/ENCFF002BBY/,/files/ENCFF957IJL/,/files/ENCFF496TSK/,/files/ENCFF027KUW/,/files/ENCFF936GJN/,/files/ENCFF247ZJK/,/files/ENCFF063CTF/,/files/ENCFF426HNQ/,/files/ENCFF770VVI/,/files/ENCFF224TJD/,/files/ENCFF422YWL/,/files/ENCFF414QJE/,/files/ENCFF455VZE/,/files/ENCFF020CMT/,/files/ENCFF713BJR/,/files/ENCFF912FKN/,/files/ENCFF039AMT/,/files/ENCFF847GRL/,/files/ENCFF730NJT/,/files/ENCFF935FTJ/,/files/ENCFF662BPG/,/files/ENCFF481YNO/,/files/ENCFF099PMW/,/files/ENCFF763SUY/,/files/ENCFF004YXI/,/files/ENCFF559NMA/,/files/ENCFF653ZMJ/,/files/ENCFF999RIP/,/files/ENCFF884GEQ/,/files/ENCFF612RBJ/,/files/ENCFF319FUX/,/files/ENCFF033ZLO/,/files/ENCFF955LRR/,/files/ENCFF832UOL/,/files/ENCFF588MSD/,/files/ENCFF700FNE/,/files/ENCFF650APU/,/files/ENCFF384DGW/,/files/ENCFF082CUO/,/files/ENCFF198VQA/,/files/ENCFF460DYA/,/files/ENCFF436WYT/,/files/ENCFF226BPT/,/files/ENCFF923VDD/,/files/ENCFF549FVA/,/files/ENCFF607GKE/,/files/ENCFF838QFC/,/files/ENCFF663YHL/,/files/ENCFF936CQU/,/files/ENCFF195EVK/,/files/ENCFF858JFU/,/files/ENCFF884FCA/,/files/ENCFF786GSZ/,/files/ENCFF390MGT/,/files/ENCFF028HUU/,/files/ENCFF361MPS/,/files/ENCFF116FTW/,/files/ENCFF787BQX/,/files/ENCFF939BYJ/,/files/ENCFF699BHO/,/files/ENCFF620LJG/	/reference-epigenomes/ENCSR720AHW/	ENCBS018GXW,ENCBS757GPD	1,2	1	ENCAB000AXX	Homo sapiens	adult	52 years												/replicates/9c1f17b4-9329-4c68-8380-d3035329a382/,/replicates/ebd337f6-c7a1-4783-a413-06f5caa5915a/				
/experiments/ENCSR664POU/	ENCSR664POU	ChIP-seq	TF ChIP-seq	/targets/RELA-human/	RELA	RELA	Homo sapiens GM12878	GM12878	FactorBook:ENCSR664POU	RELA ChIP-seq on human GM12878	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF002EKN/,/files/ENCFF002EKP/,/files/ENCFF002EKQ/,/files/ENCFF002EKS/,/files/ENCFF547EPN/,/files/ENCFF780KJD/,/files/ENCFF277RXF/,/files/ENCFF299TVN/,/files/ENCFF536TGS/,/files/ENCFF347SQL/,/files/ENCFF242MZR/,/files/ENCFF695BHJ/,/files/ENCFF417XYJ/,/files/ENCFF023OED/,/files/ENCFF189RJJ/,/files/ENCFF518BDX/,/files/ENCFF889XSN/,/files/ENCFF154JDG/,/files/ENCFF837SDU/,/files/ENCFF587ELY/,/files/ENCFF149XND/,/files/ENCFF205VEN/,/files/ENCFF141SMI/,/files/ENCFF218OPP/,/files/ENCFF565WAQ/,/files/ENCFF513IEN/		ENCBS260WJQ,ENCBS965YSG	1,2	1	ENCAB000AJG	Homo sapiens	adult													/replicates/f3d9c72e-a416-4de8-ab61-9ef6481fbb2f/,/replicates/f8ea56f5-7a50-427c-8c52-06443fbe269b/				
/experiments/ENCSR313MMD/	ENCSR313MMD	ChIP-seq	TF ChIP-seq	/targets/ZNF263-human/	ZNF263	ZNF263	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF263	HepG2	GEO:GSE170334	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF702CNU/,/files/ENCFF684VWX/,/files/ENCFF304ODI/,/files/ENCFF294IFY/,/files/ENCFF927JRS/,/files/ENCFF626SSV/,/files/ENCFF470QOR/,/files/ENCFF236FRR/,/files/ENCFF824ZGH/,/files/ENCFF487TOE/,/files/ENCFF660FAS/,/files/ENCFF672MGE/,/files/ENCFF923CHE/,/files/ENCFF628TWX/,/files/ENCFF683CSH/,/files/ENCFF021QSO/,/files/ENCFF629EHV/,/files/ENCFF041UIR/,/files/ENCFF100TMZ/,/files/ENCFF334UMZ/,/files/ENCFF050ZVW/,/files/ENCFF825YHC/,/files/ENCFF997BAY/,/files/ENCFF017MPQ/		ENCBS165XRH,ENCBS773DAV	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/29f50476-9669-4fb0-bda6-d746b46bbee8/,/replicates/50311d6b-d7a5-43c4-99ca-ee87bd3c1bc3/				
/experiments/ENCSR331HPA/	ENCSR331HPA	ChIP-seq	TF ChIP-seq	/targets/GABPA-human/	GABPA	GABPA	Homo sapiens GM12878	GM12878	FactorBook:ENCSR331HPA,GEO:GSE96120	GABPA ChIP-seq on human GM12878	Richard Myers, HAIB	ENCODE	released	/files/ENCFF002DHL/,/files/ENCFF002DHM/,/files/ENCFF430LJF/,/files/ENCFF084LVF/,/files/ENCFF742KAV/,/files/ENCFF988HVR/,/files/ENCFF806SMA/,/files/ENCFF249FIH/,/files/ENCFF178WGW/,/files/ENCFF019XCK/,/files/ENCFF613ANK/,/files/ENCFF749IZH/,/files/ENCFF887YID/,/files/ENCFF185DQG/,/files/ENCFF043TMW/,/files/ENCFF636JXY/,/files/ENCFF116EXQ/,/files/ENCFF304VXR/,/files/ENCFF747TKJ/,/files/ENCFF340PXK/,/files/ENCFF379IZI/,/files/ENCFF079HBN/,/files/ENCFF529FLT/,/files/ENCFF205MMG/,/files/ENCFF627POZ/,/files/ENCFF849NUO/,/files/ENCFF840PEJ/,/files/ENCFF081KQA/,/files/ENCFF114WTO/,/files/ENCFF497OLG/,/files/ENCFF556NUU/,/files/ENCFF381QHK/,/files/ENCFF775LYL/,/files/ENCFF281UYF/,/files/ENCFF555KBT/,/files/ENCFF703XUB/,/files/ENCFF592GAR/,/files/ENCFF145CKY/,/files/ENCFF626CRQ/,/files/ENCFF453CIO/,/files/ENCFF782COJ/,/files/ENCFF946ACA/,/files/ENCFF262EJY/,/files/ENCFF246AIO/,/files/ENCFF526CAL/,/files/ENCFF025AON/,/files/ENCFF843EHC/,/files/ENCFF093KLR/,/files/ENCFF583JPP/,/files/ENCFF511LAS/,/files/ENCFF410SAO/,/files/ENCFF436RCR/,/files/ENCFF378YMD/,/files/ENCFF340TYT/,/files/ENCFF771RXX/,/files/ENCFF450DCO/,/files/ENCFF872TWR/,/files/ENCFF433TLK/,/files/ENCFF959CKU/,/files/ENCFF796KXC/,/files/ENCFF478HUZ/,/files/ENCFF386QOV/,/files/ENCFF809VLC/,/files/ENCFF990QHB/		ENCBS110ENC	1,2	1	ENCAB000AGR	Homo sapiens	adult													/replicates/75ef5cea-6d8e-4191-aa7f-082c704c8b0c/,/replicates/7b963bea-9092-42e0-b59e-1b8256ed0cdc/				
/experiments/ENCSR526HRN/	ENCSR526HRN	ChIP-seq	TF ChIP-seq	/targets/ZNF184-human/	ZNF184	ZNF184	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF184	K562	GEO:GSE170500	ChIP-Seq on K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF213COA/,/files/ENCFF499QHC/,/files/ENCFF445WYB/,/files/ENCFF538YWH/,/files/ENCFF797UAC/,/files/ENCFF015ZLA/,/files/ENCFF507UHL/,/files/ENCFF627LFY/,/files/ENCFF160NHI/,/files/ENCFF737TEX/,/files/ENCFF049LZG/,/files/ENCFF966FHC/,/files/ENCFF120UVG/,/files/ENCFF434QWU/,/files/ENCFF075YMN/,/files/ENCFF146EVC/,/files/ENCFF124GDG/,/files/ENCFF877OKN/,/files/ENCFF239VUQ/,/files/ENCFF127MBW/,/files/ENCFF882XTP/,/files/ENCFF535BWZ/,/files/ENCFF131NYC/,/files/ENCFF765XIR/		ENCBS902SER,ENCBS432LXY	1,2	1	ENCAB697XQW	Homo sapiens	adult	53 years										/organisms/human/		/replicates/f3a0acb2-388a-4596-a292-5f2e097ae686/,/replicates/e331e5bd-aff2-4693-9e86-9148e23c3d23/				
/experiments/ENCSR578KEN/	ENCSR578KEN	ChIP-seq	TF ChIP-seq	/targets/USF2-human/	USF2	USF2	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens USF2	K562	GEO:GSE170786	ChIP-Seq on K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF714LUH/,/files/ENCFF813OUZ/,/files/ENCFF456TQJ/,/files/ENCFF925NBR/,/files/ENCFF397QGU/,/files/ENCFF545XGQ/,/files/ENCFF163KDZ/,/files/ENCFF076CBD/,/files/ENCFF788SPW/,/files/ENCFF938PAP/,/files/ENCFF822SPW/,/files/ENCFF848MIT/,/files/ENCFF950GKA/,/files/ENCFF283YAM/,/files/ENCFF799CVZ/,/files/ENCFF328SWP/,/files/ENCFF289ZIR/,/files/ENCFF082WIU/,/files/ENCFF454MUY/,/files/ENCFF004PZH/,/files/ENCFF301XSB/,/files/ENCFF379SIL/,/files/ENCFF789KFF/,/files/ENCFF996SQT/		ENCBS299PVF,ENCBS354LQA	1,2	1	ENCAB697XQW	Homo sapiens	adult	53 years										/organisms/human/		/replicates/40e0ab2e-7d48-45a0-bf4c-50ebda70536f/,/replicates/29d2a05b-e22a-4f0e-8ba9-e8dbf162a0f8/				
/experiments/ENCSR321VGW/	ENCSR321VGW	ChIP-seq	TF ChIP-seq	/targets/ELF1-human/	ELF1	ELF1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ELF1	HepG2	GEO:GSE170356	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF927CDC/,/files/ENCFF772TIW/,/files/ENCFF684JJK/,/files/ENCFF231YAA/,/files/ENCFF409LJA/,/files/ENCFF819YWP/,/files/ENCFF224DUD/,/files/ENCFF367ZWV/,/files/ENCFF744CFU/,/files/ENCFF383SWQ/,/files/ENCFF668PBI/,/files/ENCFF561HAC/,/files/ENCFF444XSM/,/files/ENCFF210BVJ/,/files/ENCFF367XUK/,/files/ENCFF215GPK/,/files/ENCFF776XJF/,/files/ENCFF649BQN/,/files/ENCFF990AIS/,/files/ENCFF975TVH/,/files/ENCFF184HFG/,/files/ENCFF576IMM/,/files/ENCFF879JVK/,/files/ENCFF204QVP/		ENCBS372YHG,ENCBS507RPY	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/45ebd2f2-43d2-4366-ade9-4be47eb71c3d/,/replicates/25882c3f-b06c-48db-9dac-199b94a0f24d/				
/experiments/ENCSR000BSF/	ENCSR000BSF	ChIP-seq	TF ChIP-seq	/targets/SP1-human/	SP1	SP1	Homo sapiens HCT116	HCT116	GEO:GSM1010902,FactorBook:ENCSR000BSF,UCSC-ENCODE-hg19:wgEncodeEH003221	SP1 ChIP-seq protocol v042211.1 on human HCT-116	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PBZ/,/files/ENCFF000PCA/,/files/ENCFF000PCB/,/files/ENCFF000PCC/,/files/ENCFF000PCF/,/files/ENCFF000PCG/,/files/ENCFF000PCM/,/files/ENCFF000PCT/,/files/ENCFF001UEK/,/files/ENCFF001UEL/,/files/ENCFF333ZPD/,/files/ENCFF205TXT/,/files/ENCFF182BZO/,/files/ENCFF023RJQ/,/files/ENCFF912ITB/,/files/ENCFF519LNU/,/files/ENCFF077WNU/,/files/ENCFF739UTG/,/files/ENCFF190AVI/,/files/ENCFF553ICR/,/files/ENCFF251ULY/,/files/ENCFF314MDR/,/files/ENCFF304KAR/,/files/ENCFF946JCH/,/files/ENCFF560JXP/,/files/ENCFF587ZMX/,/files/ENCFF600MKH/,/files/ENCFF680IMK/,/files/ENCFF800LBN/,/files/ENCFF182BYO/,/files/ENCFF791WHI/,/files/ENCFF238ZKL/		ENCBS389ENC	2,1	1	ENCAB000AKY	Homo sapiens	adult	48 years												/replicates/cc4bfb12-5ef9-406e-ad06-edc4bf515118/,/replicates/98f47125-db16-4f9f-88ab-81c51db04212/				
/experiments/ENCSR000BSM/	ENCSR000BSM	ChIP-seq	TF ChIP-seq	/targets/YY1-human/	YY1	YY1	Homo sapiens SK-N-SH	SK-N-SH	UCSC-ENCODE-hg19:wgEncodeEH003228,FactorBook:ENCSR000BSM,GEO:GSM1010897	YY1 ChIP-seq protocol v042211.1 on human SK-N-SH	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000REK/,/files/ENCFF000REL/,/files/ENCFF000REM/,/files/ENCFF000REN/,/files/ENCFF000REO/,/files/ENCFF000REQ/,/files/ENCFF000REX/,/files/ENCFF000REZ/,/files/ENCFF001UQN/,/files/ENCFF001UQO/,/files/ENCFF733GRK/,/files/ENCFF369TFI/,/files/ENCFF729KUF/,/files/ENCFF926UYX/,/files/ENCFF004OPO/,/files/ENCFF078LEV/,/files/ENCFF804ZFN/,/files/ENCFF163XJC/,/files/ENCFF178KCE/,/files/ENCFF172ZLJ/,/files/ENCFF846XMB/,/files/ENCFF899LDL/,/files/ENCFF155TGQ/,/files/ENCFF096DJW/,/files/ENCFF981HZR/,/files/ENCFF344SDS/,/files/ENCFF478CWY/,/files/ENCFF086DZB/,/files/ENCFF486VYG/,/files/ENCFF279GOO/,/files/ENCFF087JSD/,/files/ENCFF042OEY/		ENCBS428ENC	1,2	1	ENCAB000ANT	Homo sapiens	child	4 years												/replicates/c709333b-6626-48c4-b5dd-e52131bf006b/,/replicates/b79ed043-f535-4ac1-af2d-076d999d63ef/				
/experiments/ENCSR000EAU/	ENCSR000EAU	ChIP-seq	TF ChIP-seq	/targets/POLR2A-human/	POLR2A	POLR2A	Homo sapiens GM18505	GM18505	GEO:GSM935522,UCSC-ENCODE-hg19:wgEncodeEH000731	POLR2A ChIP-seq on human GM18505	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000WLR/,/files/ENCFF000WLS/,/files/ENCFF000WLT/,/files/ENCFF000WLU/,/files/ENCFF000WLV/,/files/ENCFF000WLY/,/files/ENCFF000WLZ/,/files/ENCFF000WMB/,/files/ENCFF000WMC/,/files/ENCFF000WML/,/files/ENCFF001VGE/,/files/ENCFF002CQG/,/files/ENCFF629NZJ/,/files/ENCFF929JUC/,/files/ENCFF402ESH/,/files/ENCFF747IOW/,/files/ENCFF984MAL/,/files/ENCFF270BRF/,/files/ENCFF466IYQ/,/files/ENCFF153DEH/,/files/ENCFF575OHT/,/files/ENCFF682MSZ/,/files/ENCFF687UZF/,/files/ENCFF722VDH/,/files/ENCFF329TVP/,/files/ENCFF748XFO/,/files/ENCFF091QBD/,/files/ENCFF675CZU/,/files/ENCFF597VLZ/,/files/ENCFF125WDJ/,/files/ENCFF757TXP/,/files/ENCFF970QDH/,/files/ENCFF388QMB/,/files/ENCFF923CQL/,/files/ENCFF660NZO/,/files/ENCFF981YHN/,/files/ENCFF765ZHF/,/files/ENCFF154YEX/,/files/ENCFF512QDV/,/files/ENCFF690FIY/,/files/ENCFF502JMY/,/files/ENCFF782QYJ/,/files/ENCFF342IYW/,/files/ENCFF829SWS/,/files/ENCFF291FLD/,/files/ENCFF292PBX/,/files/ENCFF187XBV/,/files/ENCFF091VAM/,/files/ENCFF792IHD/,/files/ENCFF423BJF/,/files/ENCFF473LPA/,/files/ENCFF308CCL/,/files/ENCFF795DIP/,/files/ENCFF219XXZ/,/files/ENCFF194YXB/,/files/ENCFF797NMD/,/files/ENCFF916PDK/,/files/ENCFF380BRZ/,/files/ENCFF458FEY/,/files/ENCFF129YLF/,/files/ENCFF224LSI/,/files/ENCFF311CYB/,/files/ENCFF397BXB/,/files/ENCFF517MFQ/		ENCBS500ENC	2,1,4,3	1	ENCAB000AOC	Homo sapiens	unknown													/replicates/7eb99743-65db-4fb6-ab1b-767ff0c85d7e/,/replicates/5d3088c4-4dfa-4df8-80a1-60bf1c61b5c3/,/replicates/2ac992b1-2a92-48b8-892d-06c50632c5c3/,/replicates/dd2c2c8d-740c-4832-a2f7-124c48406b4d/				
/experiments/ENCSR000BVD/	ENCSR000BVD	ChIP-seq	TF ChIP-seq	/targets/MAX-human/	MAX	MAX	Homo sapiens SK-N-SH	SK-N-SH	UCSC-ENCODE-hg19:wgEncodeEH003299,FactorBook:ENCSR000BVD,GEO:GSM1010835	MAX ChIP-seq protocol v042211.1 on human SK-N-SH	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000QZB/,/files/ENCFF000QZC/,/files/ENCFF000QZD/,/files/ENCFF000QZE/,/files/ENCFF000QZF/,/files/ENCFF000QZH/,/files/ENCFF000QZN/,/files/ENCFF000QZQ/,/files/ENCFF001UPL/,/files/ENCFF001UPM/,/files/ENCFF010WKZ/,/files/ENCFF447NYS/,/files/ENCFF996VLN/,/files/ENCFF837QEB/,/files/ENCFF528XHZ/,/files/ENCFF403UKV/,/files/ENCFF477MCM/,/files/ENCFF751ZGW/,/files/ENCFF825JLW/,/files/ENCFF823BEM/,/files/ENCFF186EIU/,/files/ENCFF471NGE/,/files/ENCFF910CKF/,/files/ENCFF573PRD/,/files/ENCFF244LUT/,/files/ENCFF433XVO/,/files/ENCFF432QUR/,/files/ENCFF285LXR/,/files/ENCFF068FAG/,/files/ENCFF346OVQ/,/files/ENCFF067NCG/,/files/ENCFF804JMR/		ENCBS428ENC	2,1	1	ENCAB000AIL	Homo sapiens	child	4 years												/replicates/dac76de1-6563-4d2f-8a9a-36eb21ceb763/,/replicates/df7c24dc-4463-4fbc-bb53-85624e3788df/				
/experiments/ENCSR469FBY/	ENCSR469FBY	ChIP-seq	TF ChIP-seq	/targets/HNF4A-human/	HNF4A	HNF4A	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens HNF4A	HepG2	GEO:GSE170150	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF416JVM/,/files/ENCFF382VQI/,/files/ENCFF704BPD/,/files/ENCFF543FQD/,/files/ENCFF860DGQ/,/files/ENCFF741YLQ/,/files/ENCFF460YFM/,/files/ENCFF550YJW/,/files/ENCFF173KGT/,/files/ENCFF518YLO/,/files/ENCFF555HFO/,/files/ENCFF690FMZ/,/files/ENCFF698RKZ/,/files/ENCFF598NII/,/files/ENCFF092LCS/,/files/ENCFF200LJV/,/files/ENCFF605BJC/,/files/ENCFF711YEK/,/files/ENCFF166OFT/,/files/ENCFF628YQV/,/files/ENCFF399NLE/,/files/ENCFF467SMI/,/files/ENCFF211PLR/,/files/ENCFF146SSF/		ENCBS333TBM,ENCBS410WOO	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/0189f667-792c-47a8-8745-2ff53f93ba55/,/replicates/22da2e97-2c63-4c61-8072-1ca063b3476e/				
/experiments/ENCSR011INW/	ENCSR011INW	ChIP-seq	TF ChIP-seq	/targets/PRDM15-human/	PRDM15	PRDM15	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens PRDM15	HepG2	GEO:GSE169818	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF764ZTH/,/files/ENCFF862XFU/,/files/ENCFF212QRI/,/files/ENCFF259LUZ/,/files/ENCFF837OLH/,/files/ENCFF042TQE/,/files/ENCFF819MHE/,/files/ENCFF238VAI/,/files/ENCFF573XNN/,/files/ENCFF141MGK/,/files/ENCFF716PWC/,/files/ENCFF798KXG/,/files/ENCFF939NGE/,/files/ENCFF520NBO/,/files/ENCFF316NLS/,/files/ENCFF579APL/,/files/ENCFF788RBZ/,/files/ENCFF160NFK/,/files/ENCFF671FZZ/,/files/ENCFF411YYD/,/files/ENCFF011NUL/,/files/ENCFF486MHG/,/files/ENCFF828DKH/,/files/ENCFF028CNE/		ENCBS342KJS,ENCBS491JGD	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/cd42f018-6c10-447e-b816-e3a6c0795bec/,/replicates/1cfe5754-4d41-4678-b948-acebf2e3ac27/				
/experiments/ENCSR488EES/	ENCSR488EES	ChIP-seq	TF ChIP-seq	/targets/NFE2L2-human/	NFE2L2	NFE2L2	Homo sapiens HepG2	HepG2	GEO:GSE91809,FactorBook:ENCSR488EES	NFE2L2 ChIP-seq on human HepG2	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF201QWW/,/files/ENCFF361AZA/,/files/ENCFF192ENS/,/files/ENCFF973LBO/,/files/ENCFF778EPG/,/files/ENCFF596MEF/,/files/ENCFF857HPQ/,/files/ENCFF881QVJ/,/files/ENCFF243EOI/,/files/ENCFF126HBJ/,/files/ENCFF297BXM/,/files/ENCFF144BHZ/,/files/ENCFF232SOL/,/files/ENCFF102IFS/,/files/ENCFF266HXY/,/files/ENCFF596MOA/,/files/ENCFF002EAS/,/files/ENCFF002EAY/,/files/ENCFF423SVA/,/files/ENCFF876KIY/,/files/ENCFF826ENA/,/files/ENCFF936UNR/,/files/ENCFF907AML/,/files/ENCFF347XQL/,/files/ENCFF076MKJ/,/files/ENCFF645MZA/,/files/ENCFF555MVU/,/files/ENCFF774CXV/,/files/ENCFF128XNM/,/files/ENCFF900BFR/,/files/ENCFF760HMQ/,/files/ENCFF030TPD/,/files/ENCFF935IVR/,/files/ENCFF911VGR/,/files/ENCFF063AFU/,/files/ENCFF421XBU/,/files/ENCFF957XYK/,/files/ENCFF102YWF/,/files/ENCFF170OVP/,/files/ENCFF481UBB/,/files/ENCFF368VEC/,/files/ENCFF435UFG/,/files/ENCFF225ICI/,/files/ENCFF929ZCR/,/files/ENCFF687KJY/,/files/ENCFF294MSX/,/files/ENCFF525YEM/,/files/ENCFF793KHQ/,/files/ENCFF250XGV/,/files/ENCFF882YLO/,/files/ENCFF217RUC/,/files/ENCFF414YIG/,/files/ENCFF848USF/,/files/ENCFF928POR/,/files/ENCFF742PDH/,/files/ENCFF261EFH/,/files/ENCFF242DUB/,/files/ENCFF021INF/,/files/ENCFF668QDD/,/files/ENCFF275ONH/,/files/ENCFF313SIV/,/files/ENCFF636NQW/,/files/ENCFF258BSJ/,/files/ENCFF130LVT/,/files/ENCFF915ZZL/,/files/ENCFF922ZKA/,/files/ENCFF119WJQ/,/files/ENCFF554BQI/,/files/ENCFF357ZZF/,/files/ENCFF677FGA/,/files/ENCFF217YZM/,/files/ENCFF690PPG/,/files/ENCFF520EJX/,/files/ENCFF307QAR/,/files/ENCFF876OXC/,/files/ENCFF965GPW/,/files/ENCFF178DRC/,/files/ENCFF471QAH/		ENCBS523AAA,ENCBS522AAA	2,1	1	ENCAB800OND	Homo sapiens	child	15 years												/replicates/736abc76-036f-448b-81cb-e6c10c5d7637/,/replicates/ffc671f0-928c-4fe2-9e10-163448fe6126/				
