File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF109ADF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR445FHB	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1912'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/2295/'], '@type': ['Target', 'Item'], 'name': 'FOXF2-human', 'label': 'FOXF2', '@id': '/targets/FOXF2-human/', 'title': 'FOXF2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'ab3ac416-c1d9-4882-8eee-3a58e01725d7', 'status': 'released'}				FOXF2-human	DNA						2020-07-01	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF917HFQ/, /files/ENCFF356LFX/, /files/ENCFF266YSC/, /files/ENCFF485IWS/	176656	ENCODE Processing Pipeline	8abd55264ceca5a12a864e55d2edcc16		https://www.encodeproject.org/files/ENCFF109ADF/@@download/ENCFF109ADF.bed.gz				released	s3://encode-public/2020/06/30/506de4b2-e838-492f-b3b1-09de2967abe5/ENCFF109ADF.bed.gz	ENCODE4 v1.5.0 GRCh38	released	moderate library complexity, borderline replicate concordance, mild to moderate bottlenecking		
ENCFF669FUB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR298QUH	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7593/'], '@type': ['Target', 'Item'], 'name': 'MZF1-human', 'label': 'MZF1', '@id': '/targets/MZF1-human/', 'title': 'MZF1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'c549a97d-8b47-4a28-b9df-e4f8b7ddeba9', 'status': 'released'}				MZF1-human	DNA				formaldehyde		2017-11-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF882AOK/, /files/ENCFF928CJD/, /files/ENCFF383QIP/, /files/ENCFF654JHZ/, /files/ENCFF065LBX/, /files/ENCFF919EDN/, /files/ENCFF190AZK/, /files/ENCFF697KAY/, /files/ENCFF847EHD/, /files/ENCFF528DFI/, /files/ENCFF425NTG/, /files/ENCFF736OSY/, /files/ENCFF533HJT/, /files/ENCFF482RWP/, /files/ENCFF705BZZ/, /files/ENCFF856XMU/, /files/ENCFF785BTW/, /files/ENCFF709TVD/, /files/ENCFF489ERC/, /files/ENCFF905YEA/, /files/ENCFF800IMV/, /files/ENCFF949NGG/, /files/ENCFF490JCT/, /files/ENCFF356LFX/, /files/ENCFF585IQN/, /files/ENCFF451CVJ/, /files/ENCFF500XPF/	296782	ENCODE Processing Pipeline	8cb13131abff3937d034bc3ca7e159a8		https://www.encodeproject.org/files/ENCFF669FUB/@@download/ENCFF669FUB.bed.gz				released	s3://encode-public/2020/08/04/aba1a43a-240f-4f78-a732-678e2bb4618d/ENCFF669FUB.bed.gz	ENCODE4 v1.5.1 GRCh38	released	missing genetic modification characterization, borderline replicate concordance, missing biosample characterization		
ENCFF641ZFM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR967ZMR	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1428'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10481/'], '@type': ['Target', 'Item'], 'name': 'HOXB13-human', 'label': 'HOXB13', '@id': '/targets/HOXB13-human/', 'title': 'HOXB13 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'a063243c-e85e-46c8-ab32-9ce96c8a916c', 'status': 'released'}				HOXB13-human	DNA						2020-07-01	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF917HFQ/, /files/ENCFF325UDZ/, /files/ENCFF472HAI/, /files/ENCFF356LFX/	156251	ENCODE Processing Pipeline	c46137165c95dfe75faae84bc7c2a7ea		https://www.encodeproject.org/files/ENCFF641ZFM/@@download/ENCFF641ZFM.bed.gz				released	s3://encode-public/2020/06/30/da201aeb-8872-4245-a32e-807399625f97/ENCFF641ZFM.bed.gz	ENCODE4 v1.5.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF825ROC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR487CPI	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55734/'], '@type': ['Target', 'Item'], 'name': 'ZFP64-human', 'label': 'ZFP64', '@id': '/targets/ZFP64-human/', 'title': 'ZFP64 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'b6206c68-a4de-4c04-985d-deb5d2794264', 'status': 'released'}				ZFP64-human	DNA						2016-11-08	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF723HPB/, /files/ENCFF826PHJ/, /files/ENCFF322RDC/, /files/ENCFF356LFX/	162538	ENCODE Processing Pipeline	28b6cd1d7f8ebf64600eec13051d4987		https://www.encodeproject.org/files/ENCFF825ROC/@@download/ENCFF825ROC.bed.gz				released	s3://encode-public/2020/12/03/c4862d34-21d3-49c9-b037-b8d1337a3a4a/ENCFF825ROC.bed.gz	ENCODE4 v1.6.1 GRCh38	released	missing genetic modification reagents, missing compliant biosample characterization		
ENCFF719BHI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR977FEF	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1979'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/639/'], '@type': ['Target', 'Item'], 'name': 'PRDM1-human', 'label': 'PRDM1', '@id': '/targets/PRDM1-human/', 'title': 'PRDM1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '0e8446e0-3f10-465f-9bd1-399193b1be02', 'status': 'released'}				PRDM1-human	DNA						2020-07-08	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF958KOF/, /files/ENCFF218DHR/, /files/ENCFF356LFX/, /files/ENCFF023OSA/	269542	ENCODE Processing Pipeline	88ec448db72216c1b3bb123fe6d89d38		https://www.encodeproject.org/files/ENCFF719BHI/@@download/ENCFF719BHI.bed.gz				released	s3://encode-public/2020/07/07/a81c61eb-19db-40ca-9d24-05c9d25c51a5/ENCFF719BHI.bed.gz	ENCODE4 v1.5.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF084KHS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR400FSM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5437/'], '@type': ['Target', 'Item'], 'name': 'POLR2H-human', 'label': 'POLR2H', '@id': '/targets/POLR2H-human/', 'title': 'POLR2H (Homo sapiens)', 'investigated_as': ['RNA polymerase complex'], 'uuid': '9b8befd9-1033-41dd-8fd9-eaeb89e1847c', 'status': 'released'}		hg19 3 183960243 184172462		POLR2H-human	DNA						2016-08-24	ENCODE				1, 2	1_1, 2_1							/files/ENCFF561FZW/, /files/ENCFF793OPF/, /files/ENCFF356LFX/, /files/ENCFF399TWD/	448145	ENCODE Processing Pipeline	12505ad813de56250b27ffb1dd35622d		https://www.encodeproject.org/files/ENCFF084KHS/@@download/ENCFF084KHS.bed.gz				released	s3://encode-public/2020/11/27/afd60037-6d19-461b-bfad-19e088ace15d/ENCFF084KHS.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, moderate library complexity, control low read depth, missing genetic modification characterization, missing compliant biosample characterization, mild to moderate bottlenecking		
ENCFF708HLM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR192SKV	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10042/'], '@type': ['Target', 'Item'], 'name': 'HMGXB4-human', 'label': 'HMGXB4', '@id': '/targets/HMGXB4-human/', 'title': 'HMGXB4 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6a6c1bc8-bd64-4c24-abf6-20841cce1f7d', 'status': 'released'}				HMGXB4-human	DNA						2021-05-18	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF782LFF/, /files/ENCFF140LPY/, /files/ENCFF798AAD/, /files/ENCFF356LFX/	80402	ENCODE Processing Pipeline	8aebf27561921f9ba630c77ccee61d6d		https://www.encodeproject.org/files/ENCFF708HLM/@@download/ENCFF708HLM.bed.gz				released	s3://encode-public/2020/07/08/c5f1849e-838f-4c89-bb7d-6e78733817fc/ENCFF708HLM.bed.gz	ENCODE4 v1.5.0 GRCh38	released	moderate library complexity, borderline replicate concordance, mild to moderate bottlenecking		
ENCFF889SYG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR562POI	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/57215/'], '@type': ['Target', 'Item'], 'name': 'THAP11-human', 'label': 'THAP11', '@id': '/targets/THAP11-human/', 'title': 'THAP11 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'f4655353-82f1-49d6-a83b-2e7f8f20de47', 'status': 'released'}				THAP11-human	DNA						2016-11-08	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF723HPB/, /files/ENCFF630UVE/, /files/ENCFF377YGG/, /files/ENCFF356LFX/	673834	ENCODE Processing Pipeline	05e5faf6126b7292c49c0d9f3552c973		https://www.encodeproject.org/files/ENCFF889SYG/@@download/ENCFF889SYG.bed.gz				released	s3://encode-public/2020/12/03/be5a0626-cd4e-40dc-94c9-abf5444eea06/ENCFF889SYG.bed.gz	ENCODE4 v1.6.1 GRCh38	released	missing biosample characterization, missing genetic modification reagents		
ENCFF079WZH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR909HMT	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZEB1'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6935/'], '@type': ['Target', 'Item'], 'label': 'ZEB1', 'title': 'ZEB1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'af642365-862a-4e6f-b19a-330b0dd0c632', 'schema_version': '14', 'name': 'ZEB1-human', '@id': '/targets/ZEB1-human/', 'status': 'released'}				ZEB1-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF847EHD/, /files/ENCFF949NGG/, /files/ENCFF905YEA/, /files/ENCFF856XMU/, /files/ENCFF736OSY/, /files/ENCFF528DFI/, /files/ENCFF533HJT/, /files/ENCFF654JHZ/, /files/ENCFF273SYJ/, /files/ENCFF705BZZ/, /files/ENCFF190AZK/, /files/ENCFF425NTG/, /files/ENCFF791WTF/, /files/ENCFF928CJD/, /files/ENCFF356LFX/, /files/ENCFF065LBX/, /files/ENCFF800IMV/, /files/ENCFF383QIP/, /files/ENCFF451CVJ/, /files/ENCFF489ERC/, /files/ENCFF585IQN/, /files/ENCFF490JCT/, /files/ENCFF500XPF/, /files/ENCFF482RWP/, /files/ENCFF709TVD/, /files/ENCFF919EDN/, /files/ENCFF785BTW/	209088	ENCODE Processing Pipeline	48ba3072cb3788703066b34c8c0bef4b		https://www.encodeproject.org/files/ENCFF079WZH/@@download/ENCFF079WZH.bed.gz				released	s3://encode-public/2020/08/05/067648bb-143e-46f9-9dab-736bbf1d4ee4/ENCFF079WZH.bed.gz	ENCODE4 v1.5.1 GRCh38	released	missing genetic modification characterization, missing biosample characterization		
ENCFF754CRG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR306HAG	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6621/'], '@type': ['Target', 'Item'], 'name': 'SNAPC4-human', 'label': 'SNAPC4', '@id': '/targets/SNAPC4-human/', 'title': 'SNAPC4 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '7291e1ad-f048-43ad-b534-c56a74319489', 'status': 'released'}				SNAPC4-human	DNA				formaldehyde		2020-07-08	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF959XDT/, /files/ENCFF225ULQ/, /files/ENCFF827NQM/	227481	ENCODE Processing Pipeline	f6e9de1e8ace5cdfe45809c0c984b93c		https://www.encodeproject.org/files/ENCFF754CRG/@@download/ENCFF754CRG.bed.gz				released	s3://encode-public/2020/07/01/ec40d89d-0913-44bb-b0df-ea9bad20c5f1/ENCFF754CRG.bed.gz	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF136DDO	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR024CNP	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										EGR1-human	DNA						2017-05-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF072BKN/, /files/ENCFF160QEY/, /files/ENCFF337NXS/, /files/ENCFF628INW/	577464	ENCODE Processing Pipeline	0e3dc11bf1288ce611de81a6978d448b		https://www.encodeproject.org/files/ENCFF136DDO/@@download/ENCFF136DDO.bed.gz				released	s3://encode-public/2020/11/29/93494712-831c-47bc-8b9d-ab2894c6fdd3/ENCFF136DDO.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF976HNC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR593DGU	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens										FOSL2-human	DNA				formaldehyde		2016-10-27	GGR		sonication (Bioruptor Twin)	>200	1, 2	1_1, 2_1							/files/ENCFF159EVY/, /files/ENCFF356LFX/, /files/ENCFF591NZJ/, /files/ENCFF392JXG/, /files/ENCFF036VGE/, /files/ENCFF464RCS/	253361	ENCODE Processing Pipeline	28c9b2f2d6d561982da3af42e70cbf3f		https://www.encodeproject.org/files/ENCFF976HNC/@@download/ENCFF976HNC.bed.gz				released	s3://encode-public/2021/01/02/6bf70c75-8a84-4dd5-a452-eaa9f607f8f5/ENCFF976HNC.bed.gz	ENCODE4 v1.6.1 GRCh38	released			
ENCFF458AZS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR145QNL	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:USF2'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7392/'], '@type': ['Target', 'Item'], 'label': 'USF2', 'title': 'USF2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '32ba2628-c5b4-40c4-bad6-f299d4eb068d', 'schema_version': '14', 'name': 'USF2-human', '@id': '/targets/USF2-human/', 'status': 'released'}				USF2-human	DNA				formaldehyde		2020-10-22	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF085XER/, /files/ENCFF522JVF/, /files/ENCFF788FWD/, /files/ENCFF356LFX/, /files/ENCFF523HUD/	229332	ENCODE Processing Pipeline	18d28a2d7b5dce72fcc0c796034cb92a		https://www.encodeproject.org/files/ENCFF458AZS/@@download/ENCFF458AZS.bed.gz				released	s3://encode-public/2020/10/20/004cc308-60bb-4003-a98b-5b45f44dcc03/ENCFF458AZS.bed.gz	ENCODE4 v1.5.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, missing genetic modification reagents, borderline replicate concordance		
ENCFF629EAD	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR235PYI	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1610'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7592/'], '@type': ['Target', 'Item'], 'name': 'ZNF41-human', 'label': 'ZNF41', '@id': '/targets/ZNF41-human/', 'title': 'ZNF41 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6693039e-a3d9-4b48-bfc7-ed56c09390ed', 'status': 'released'}				ZNF41-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF488HIV/, /files/ENCFF443BMH/, /files/ENCFF174OKT/	93009	ENCODE Processing Pipeline	dd9c5d589c4bb29fd1895b7f1800949b		https://www.encodeproject.org/files/ENCFF629EAD/@@download/ENCFF629EAD.bed.gz				released	s3://encode-public/2020/07/03/2a449d57-1355-4b01-b88f-f4be2c106461/ENCFF629EAD.bed.gz	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF898LPA	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR400JHG	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/80139/'], '@type': ['Target', 'Item'], 'name': 'ZNF703-human', 'label': 'ZNF703', '@id': '/targets/ZNF703-human/', 'title': 'ZNF703 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'b793b4b0-56a7-4ce8-8b67-012f7bfe89d6', 'status': 'released'}				ZNF703-human	DNA				formaldehyde		2020-10-22	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF523HUD/, /files/ENCFF616XHA/, /files/ENCFF915POU/, /files/ENCFF654BOC/	144966	ENCODE Processing Pipeline	b06edcebc678858cd95bf145c0333797		https://www.encodeproject.org/files/ENCFF898LPA/@@download/ENCFF898LPA.bed.gz				released	s3://encode-public/2020/10/20/f5431800-301b-422a-8d90-5e34674423fc/ENCFF898LPA.bed.gz	ENCODE4 v1.5.1 GRCh38	released	moderate library complexity, borderline replicate concordance, mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF241RGR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR705ASR	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-697'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/222696/'], '@type': ['Target', 'Item'], 'name': 'ZSCAN23-human', 'label': 'ZSCAN23', '@id': '/targets/ZSCAN23-human/', 'title': 'ZSCAN23 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '613df7f6-6786-4b90-86f6-3426216e0efc', 'status': 'released'}				ZSCAN23-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF928CJD/, /files/ENCFF489ERC/, /files/ENCFF949NGG/, /files/ENCFF490JCT/, /files/ENCFF795SBL/, /files/ENCFF709TVD/, /files/ENCFF266STR/, /files/ENCFF856XMU/, /files/ENCFF847EHD/, /files/ENCFF585IQN/, /files/ENCFF785BTW/, /files/ENCFF190AZK/, /files/ENCFF356LFX/, /files/ENCFF482RWP/, /files/ENCFF065LBX/, /files/ENCFF919EDN/, /files/ENCFF528DFI/, /files/ENCFF500XPF/, /files/ENCFF654JHZ/, /files/ENCFF736OSY/, /files/ENCFF383QIP/, /files/ENCFF905YEA/, /files/ENCFF425NTG/, /files/ENCFF705BZZ/, /files/ENCFF800IMV/, /files/ENCFF533HJT/, /files/ENCFF451CVJ/	129049	ENCODE Processing Pipeline	d876fe7f19331317ddb9caf6b515cef2		https://www.encodeproject.org/files/ENCFF241RGR/@@download/ENCFF241RGR.bed.gz				released	s3://encode-public/2020/08/07/574406ba-4a63-4147-9566-6409f95b53a2/ENCFF241RGR.bed.gz	ENCODE4 v1.5.1 GRCh38	released	missing genetic modification characterization, missing biosample characterization		
ENCFF299VRF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR631WAA	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1577'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7709/'], '@type': ['Target', 'Item'], 'name': 'ZBTB17-human', 'label': 'ZBTB17', '@id': '/targets/ZBTB17-human/', 'title': 'ZBTB17 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e86aede1-f151-4dd7-b5a7-ebe79f73db60', 'status': 'released'}				ZBTB17-human	DNA				formaldehyde		2016-10-25	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF490JCT/, /files/ENCFF654JHZ/, /files/ENCFF356LFX/, /files/ENCFF928CJD/, /files/ENCFF800IMV/, /files/ENCFF451CVJ/, /files/ENCFF065LBX/, /files/ENCFF190AZK/, /files/ENCFF949NGG/, /files/ENCFF709TVD/, /files/ENCFF919EDN/, /files/ENCFF533HJT/, /files/ENCFF482RWP/, /files/ENCFF580LJP/, /files/ENCFF856XMU/, /files/ENCFF489ERC/, /files/ENCFF905YEA/, /files/ENCFF585IQN/, /files/ENCFF785BTW/, /files/ENCFF383QIP/, /files/ENCFF500XPF/, /files/ENCFF995CPW/, /files/ENCFF528DFI/, /files/ENCFF736OSY/, /files/ENCFF425NTG/, /files/ENCFF847EHD/, /files/ENCFF705BZZ/	1248304	ENCODE Processing Pipeline	d4f028af951fc3458ff8762a13c7d021		https://www.encodeproject.org/files/ENCFF299VRF/@@download/ENCFF299VRF.bed.gz				released	s3://encode-public/2020/08/06/89ada861-cd47-40cb-af1e-44e9fd96848e/ENCFF299VRF.bed.gz	ENCODE4 v1.5.1 GRCh38	released	missing genetic modification characterization, missing biosample characterization		
