Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	ribosomal large subunit assembly (GO:0000027)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	RPL23A
GO_Biological_Process_2018	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	TFDP1
GO_Biological_Process_2018	negative regulation of stress-activated MAPK cascade (GO:0032873)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	GSTP1
GO_Biological_Process_2018	smoothened signaling pathway (GO:0007224)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	ARL13B
GO_Biological_Process_2018	beta-catenin-TCF complex assembly (GO:1904837)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	CREBBP
GO_Biological_Process_2018	cellular response to drug (GO:0035690)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	AIM2
GO_Biological_Process_2018	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	TFDP1
GO_Biological_Process_2018	positive regulation of B cell proliferation (GO:0030890)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	SASH3
GO_Biological_Process_2018	positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	HSP90AA1
GO_Biological_Process_2018	MyD88-independent toll-like receptor signaling pathway (GO:0002756)	1/30	0.13711004640271124	1.0	0	0	6.802721088435375	13.516812361764929	FADD
GO_Biological_Process_2018	response to cadmium ion (GO:0046686)	1/31	0.14134455256627768	1.0	0	0	6.583278472679393	12.880544662301848	FOS
GO_Biological_Process_2018	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/31	0.14134455256627768	1.0	0	0	6.583278472679393	12.880544662301848	GSTP1
GO_Biological_Process_2018	skeletal system morphogenesis (GO:0048705)	1/31	0.14134455256627768	1.0	0	0	6.583278472679393	12.880544662301848	ANKRD11
GO_Biological_Process_2018	anterograde axonal transport (GO:0008089)	1/31	0.14134455256627768	1.0	0	0	6.583278472679393	12.880544662301848	BLOC1S4
GO_Biological_Process_2018	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	1/31	0.14134455256627768	1.0	0	0	6.583278472679393	12.880544662301848	FADD
GO_Biological_Process_2018	positive regulation of viral genome replication (GO:0045070)	1/31	0.14134455256627768	1.0	0	0	6.583278472679393	12.880544662301848	CNOT7
GO_Biological_Process_2018	mitochondrial transport (GO:0006839)	2/135	0.1418530555398058	1.0	0	0	3.0234315948601664	5.904651783277762	HSP90AA1;ATP5G1
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	5/565	0.14423765496469942	1.0	0	0	1.8060321473722232	3.4970073290412667	SMAD2;CREBBP;CNOT7;MBD1;PEX2
GO_Biological_Process_2018	activation of adenylate cyclase activity (GO:0007190)	1/32	0.1455584895854472	1.0	0	0	6.3775510204081645	12.290671446868926	ADORA3
GO_Biological_Process_2018	purine ribonucleoside triphosphate metabolic process (GO:0009205)	1/32	0.1455584895854472	1.0	0	0	6.3775510204081645	12.290671446868926	CLPX
GO_Biological_Process_2018	regulation of cell-cell adhesion (GO:0022407)	1/32	0.1455584895854472	1.0	0	0	6.3775510204081645	12.290671446868926	CD47
GO_Biological_Process_2018	regulation of nitric oxide biosynthetic process (GO:0045428)	1/32	0.1455584895854472	1.0	0	0	6.3775510204081645	12.290671446868926	HSP90AA1
GO_Biological_Process_2018	positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/32	0.1455584895854472	1.0	0	0	6.3775510204081645	12.290671446868926	FADD
GO_Biological_Process_2018	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	1/32	0.1455584895854472	1.0	0	0	6.3775510204081645	12.290671446868926	FADD
GO_Biological_Process_2018	regulation of primary metabolic process (GO:0080090)	2/139	0.14859842878543808	1.0	0	0	2.936426369108795	5.598319542515491	CREBBP;PSMB9
GO_Biological_Process_2018	positive regulation of adenylate cyclase activity (GO:0045762)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	ADORA3
GO_Biological_Process_2018	positive regulation of cell-cell adhesion (GO:0022409)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	CD47
GO_Biological_Process_2018	positive regulation of cytokine-mediated signaling pathway (GO:0001961)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	FADD
GO_Biological_Process_2018	protein acetylation (GO:0006473)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	CREBBP
GO_Biological_Process_2018	negative regulation of neurogenesis (GO:0050768)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	MBD1
GO_Biological_Process_2018	stem cell differentiation (GO:0048863)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	JARID2
GO_Biological_Process_2018	positive regulation of Notch signaling pathway (GO:0045747)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	CREBBP
GO_Biological_Process_2018	response to exogenous dsRNA (GO:0043330)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	PQBP1
GO_Biological_Process_2018	negative regulation of multi-organism process (GO:0043901)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	CARD16
GO_Biological_Process_2018	regulation of intracellular protein transport (GO:0033157)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	MBD1
GO_Biological_Process_2018	positive regulation of organelle organization (GO:0010638)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	SYNJ1
GO_Biological_Process_2018	regulation of interleukin-12 production (GO:0032655)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	RIPK2
GO_Biological_Process_2018	carboxylic acid metabolic process (GO:0019752)	1/33	0.14975195630264862	1.0	0	0	6.184291898577612	11.742578715406726	ST6GAL1
GO_Biological_Process_2018	regulation of cellular component organization (GO:0051128)	2/140	0.15029503317326884	1.0	0	0	2.915451895043732	5.525233320277778	HSP90AA1;SGK1
GO_Biological_Process_2018	positive regulation of Wnt signaling pathway (GO:0030177)	2/140	0.15029503317326884	1.0	0	0	2.915451895043732	5.525233320277778	USP34;PSMB9
GO_Biological_Process_2018	cellular response to oxygen-containing compound (GO:1901701)	3/274	0.1513416192450448	1.0	0	0	2.2344704305079697	4.219161965709549	GSTP1;CARD16;FOS
GO_Biological_Process_2018	embryonic limb morphogenesis (GO:0030326)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	CREBBP
GO_Biological_Process_2018	regulation of interleukin-8 production (GO:0032677)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	FADD
GO_Biological_Process_2018	negative regulation of DNA binding (GO:0043392)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	NFKBIA
GO_Biological_Process_2018	negative regulation of cellular metabolic process (GO:0031324)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	PTX3
GO_Biological_Process_2018	regulation of axon extension (GO:0030516)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	ZFYVE27
GO_Biological_Process_2018	endoplasmic reticulum organization (GO:0007029)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	SEC31A
GO_Biological_Process_2018	positive regulation of muscle cell differentiation (GO:0051149)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	RBM4
GO_Biological_Process_2018	regulation of JUN kinase activity (GO:0043506)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	GSTP1
GO_Biological_Process_2018	anterior/posterior pattern specification (GO:0009952)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	SMAD2
GO_Biological_Process_2018	regulation of interferon-beta production (GO:0032648)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	RIPK2
GO_Biological_Process_2018	macromolecule catabolic process (GO:0009057)	1/34	0.15392505118657634	1.0	0	0	6.002400960384153	11.232229745753903	CLPX
GO_Biological_Process_2018	cellular protein complex assembly (GO:0043623)	2/144	0.15712012889105653	1.0	0	0	2.8344671201814062	5.245874756352556	SMAD2;HSP90AA1
GO_Biological_Process_2018	transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	2/144	0.15712012889105653	1.0	0	0	2.8344671201814062	5.245874756352556	SMAD2;FOS
GO_Biological_Process_2018	positive regulation of telomerase activity (GO:0051973)	1/35	0.15807787212422006	1.0	0	0	5.830903790087462	10.756078751171039	HSP90AA1
GO_Biological_Process_2018	negative regulation of tumor necrosis factor production (GO:0032720)	1/35	0.15807787212422006	1.0	0	0	5.830903790087462	10.756078751171039	GSTP1
GO_Biological_Process_2018	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1/35	0.15807787212422006	1.0	0	0	5.830903790087462	10.756078751171039	RPS24
GO_Biological_Process_2018	neural crest cell development (GO:0014032)	1/35	0.15807787212422006	1.0	0	0	5.830903790087462	10.756078751171039	KLHL12
GO_Biological_Process_2018	actin filament bundle organization (GO:0061572)	1/35	0.15807787212422006	1.0	0	0	5.830903790087462	10.756078751171039	AIF1
GO_Biological_Process_2018	regulation of transcription, DNA-templated (GO:0006355)	11/1598	0.15836729583014394	1.0	0	0	1.4048172460473551	2.5888510067448323	SMAD2;NOTCH2;CREBBP;CNOT7;TFDP1;NAB1;MBD1;NFKBIZ;PA2G4;FOS;JARID2
GO_Biological_Process_2018	protein polyubiquitination (GO:0000209)	3/283	0.16186553660126698	1.0	0	0	2.163409533424677	3.939545632193832	TPP2;BLMH;PSMB9
GO_Biological_Process_2018	protein acylation (GO:0043543)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	CREBBP
GO_Biological_Process_2018	endosome organization (GO:0007032)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	SNX10
GO_Biological_Process_2018	actin polymerization or depolymerization (GO:0008154)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	AIF1
GO_Biological_Process_2018	regulation of smoothened signaling pathway (GO:0008589)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	CREBBP
GO_Biological_Process_2018	regulation of muscle cell differentiation (GO:0051147)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	RBM4
GO_Biological_Process_2018	regulation of nitric-oxide synthase activity (GO:0050999)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	HSP90AA1
GO_Biological_Process_2018	axonal transport (GO:0098930)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	BLOC1S4
GO_Biological_Process_2018	inner mitochondrial membrane organization (GO:0007007)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	ATP5G1
GO_Biological_Process_2018	regulation of blood circulation (GO:1903522)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	ADORA3
GO_Biological_Process_2018	vesicle-mediated transport in synapse (GO:0099003)	1/36	0.16221051665136102	1.0	0	0	5.6689342403628125	10.310999443583091	SYNJ1
GO_Biological_Process_2018	negative regulation of canonical Wnt signaling pathway (GO:0090090)	2/148	0.16400342622738875	1.0	0	0	2.757859900717044	4.985846551973929	KLHL12;PSMB9
GO_Biological_Process_2018	regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	RIPK2
GO_Biological_Process_2018	regulation of osteoclast differentiation (GO:0045670)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	NOTCH2
GO_Biological_Process_2018	protein monoubiquitination (GO:0006513)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	KLHL12
GO_Biological_Process_2018	spliceosomal snRNP assembly (GO:0000387)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	PRPF8
GO_Biological_Process_2018	negative regulation of G0 to G1 transition (GO:0070317)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	TFDP1
GO_Biological_Process_2018	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	TFDP1
GO_Biological_Process_2018	actin filament bundle assembly (GO:0051017)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	AIF1
GO_Biological_Process_2018	positive regulation of smooth muscle cell proliferation (GO:0048661)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	AIF1
GO_Biological_Process_2018	phospholipid biosynthetic process (GO:0008654)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	FAR1
GO_Biological_Process_2018	positive regulation of axonogenesis (GO:0050772)	1/37	0.1663230817512098	1.0	0	0	5.515719801434088	9.894225629102936	ZFYVE27
GO_Biological_Process_2018	T cell differentiation (GO:0030217)	1/38	0.17041566400362534	1.0	0	0	5.370569280343716	9.503301524746787	FADD
GO_Biological_Process_2018	positive regulation of neuron death (GO:1901216)	1/38	0.17041566400362534	1.0	0	0	5.370569280343716	9.503301524746787	FOS
GO_Biological_Process_2018	positive regulation of innate immune response (GO:0045089)	1/38	0.17041566400362534	1.0	0	0	5.370569280343716	9.503301524746787	FADD
GO_Biological_Process_2018	protein stabilization (GO:0050821)	2/152	0.17094014728970344	1.0	0	0	2.685284640171858	4.743399032220756	USP7;HSP90AA1
GO_Biological_Process_2018	positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	GSTP1
GO_Biological_Process_2018	regulation of G0 to G1 transition (GO:0070316)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	TFDP1
GO_Biological_Process_2018	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	FADD
GO_Biological_Process_2018	regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	RBM4
GO_Biological_Process_2018	clathrin-dependent endocytosis (GO:0072583)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	SYNJ1
GO_Biological_Process_2018	regulation of RNA metabolic process (GO:0051252)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	PQBP1
GO_Biological_Process_2018	purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	ATP5G1
GO_Biological_Process_2018	ERBB2 signaling pathway (GO:0038128)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	HSP90AA1
GO_Biological_Process_2018	purine ribonucleoside monophosphate metabolic process (GO:0009167)	1/39	0.17448835947658506	1.0	0	0	5.232862375719519	9.136040017976436	CLPX
GO_Biological_Process_2018	response to lipopolysaccharide (GO:0032496)	2/155	0.1761749637730325	1.0	0	0	2.6333113890717583	4.572159750887828	GSTP1;CARD16
GO_Biological_Process_2018	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/40	0.17854126384971303	1.0	0	0	5.102040816326531	8.790487420672008	GSTP1
GO_Biological_Process_2018	intraciliary transport involved in cilium assembly (GO:0035735)	1/40	0.17854126384971303	1.0	0	0	5.102040816326531	8.790487420672008	MBD1
GO_Biological_Process_2018	positive regulation of epithelial to mesenchymal transition (GO:0010718)	1/40	0.17854126384971303	1.0	0	0	5.102040816326531	8.790487420672008	SMAD2
GO_Biological_Process_2018	regulation of intracellular transport (GO:0032386)	1/40	0.17854126384971303	1.0	0	0	5.102040816326531	8.790487420672008	RBM4
GO_Biological_Process_2018	positive regulation of Ras protein signal transduction (GO:0046579)	1/40	0.17854126384971303	1.0	0	0	5.102040816326531	8.790487420672008	NOTCH2
GO_Biological_Process_2018	positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/40	0.17854126384971303	1.0	0	0	5.102040816326531	8.790487420672008	AIF1
GO_Biological_Process_2018	odontogenesis (GO:0042476)	1/41	0.18257447225649398	1.0	0	0	4.977600796416128	8.464893589036732	ANKRD11
GO_Biological_Process_2018	cellular response to peptide (GO:1901653)	1/41	0.18257447225649398	1.0	0	0	4.977600796416128	8.464893589036732	RIPK2
GO_Biological_Process_2018	regulation of stress-activated MAPK cascade (GO:0032872)	1/41	0.18257447225649398	1.0	0	0	4.977600796416128	8.464893589036732	GSTP1
GO_Biological_Process_2018	transcription initiation from RNA polymerase II promoter (GO:0006367)	2/160	0.18495554657426996	1.0	0	0	2.5510204081632657	4.305203498891629	NOTCH2;CREBBP
GO_Biological_Process_2018	regulation of telomerase activity (GO:0051972)	1/42	0.1865880794728264	1.0	0	0	4.859086491739553	8.157686469347746	HSP90AA1
GO_Biological_Process_2018	regulation of B cell proliferation (GO:0030888)	1/43	0.19058217975639727	1.0	0	0	4.7460844803037485	7.867450344754852	SASH3
GO_Biological_Process_2018	negative regulation of protein metabolic process (GO:0051248)	1/43	0.19058217975639727	1.0	0	0	4.7460844803037485	7.867450344754852	PTX3
GO_Biological_Process_2018	RNA catabolic process (GO:0006401)	1/43	0.19058217975639727	1.0	0	0	4.7460844803037485	7.867450344754852	RNASE6
GO_Biological_Process_2018	response to unfolded protein (GO:0006986)	1/43	0.19058217975639727	1.0	0	0	4.7460844803037485	7.867450344754852	HSP90AA1
GO_Biological_Process_2018	glycerophospholipid biosynthetic process (GO:0046474)	2/164	0.19202545372378652	1.0	0	0	2.488800398208064	4.106837591496074	SYNJ1;FAR1
GO_Biological_Process_2018	ribosomal small subunit biogenesis (GO:0042274)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	RPS24
GO_Biological_Process_2018	positive regulation of transport (GO:0051050)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	SGK1
GO_Biological_Process_2018	protein N-linked glycosylation via asparagine (GO:0018279)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	ST6GAL1
GO_Biological_Process_2018	positive regulation of viral life cycle (GO:1903902)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	CNOT7
GO_Biological_Process_2018	negative regulation of immune system process (GO:0002683)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	FADD
GO_Biological_Process_2018	unsaturated fatty acid metabolic process (GO:0033559)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	GSTP1
GO_Biological_Process_2018	positive regulation of interleukin-8 production (GO:0032757)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	FADD
GO_Biological_Process_2018	positive regulation of intracellular transport (GO:0032388)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	MBD1
GO_Biological_Process_2018	regulation of smooth muscle cell proliferation (GO:0048660)	1/44	0.19455686695237187	1.0	0	0	4.63821892393321	7.592907159463996	AIF1
GO_Biological_Process_2018	protein polymerization (GO:0051258)	1/45	0.1985122344186395	1.0	0	0	4.5351473922902485	7.332900437203546	AIF1
GO_Biological_Process_2018	mitochondrial gene expression (GO:0140053)	1/45	0.1985122344186395	1.0	0	0	4.5351473922902485	7.332900437203546	FASTKD5
GO_Biological_Process_2018	peptidyl-asparagine modification (GO:0018196)	1/45	0.1985122344186395	1.0	0	0	4.5351473922902485	7.332900437203546	ST6GAL1
GO_Biological_Process_2018	intraciliary transport (GO:0042073)	1/46	0.2024483751456497	1.0	0	0	4.436557231588288	7.086381377506621	MBD1
GO_Biological_Process_2018	interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.2024483751456497	1.0	0	0	4.436557231588288	7.086381377506621	CNN2
GO_Biological_Process_2018	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/46	0.2024483751456497	1.0	0	0	4.436557231588288	7.086381377506621	AIF1
GO_Biological_Process_2018	cellular response to interleukin-12 (GO:0071349)	1/46	0.2024483751456497	1.0	0	0	4.436557231588288	7.086381377506621	CNN2
GO_Biological_Process_2018	maturation of SSU-rRNA (GO:0030490)	1/46	0.2024483751456497	1.0	0	0	4.436557231588288	7.086381377506621	RPS24
GO_Biological_Process_2018	polyol metabolic process (GO:0019751)	1/47	0.2063653815917961	1.0	0	0	4.3421623968736425	6.852396805419295	SYNJ1
GO_Biological_Process_2018	inositol phosphate metabolic process (GO:0043647)	1/47	0.2063653815917961	1.0	0	0	4.3421623968736425	6.852396805419295	SYNJ1
GO_Biological_Process_2018	positive regulation of tumor necrosis factor production (GO:0032760)	1/47	0.2063653815917961	1.0	0	0	4.3421623968736425	6.852396805419295	FADD
GO_Biological_Process_2018	regulation of organelle assembly (GO:1902115)	1/47	0.2063653815917961	1.0	0	0	4.3421623968736425	6.852396805419295	ATXN2L
GO_Biological_Process_2018	positive regulation of intracellular signal transduction (GO:1902533)	4/479	0.20829614820050124	1.0	0	0	1.7042307528439349	2.6735876996846013	RIPK2;CARD16;IRAK4;FADD
GO_Biological_Process_2018	negative regulation of Wnt signaling pathway (GO:0030178)	2/174	0.20984841553118086	1.0	0	0	2.345765892563922	3.662608115678769	KLHL12;PSMB9
GO_Biological_Process_2018	cytoplasmic microtubule organization (GO:0031122)	1/48	0.2102633458478652	1.0	0	0	4.2517006802721085	6.6300786822018445	MBD1
GO_Biological_Process_2018	pattern recognition receptor signaling pathway (GO:0002221)	1/48	0.2102633458478652	1.0	0	0	4.2517006802721085	6.6300786822018445	IRAK4
GO_Biological_Process_2018	positive regulation of chemotaxis (GO:0050921)	1/48	0.2102633458478652	1.0	0	0	4.2517006802721085	6.6300786822018445	AIF1
GO_Biological_Process_2018	cellular macromolecule catabolic process (GO:0044265)	1/48	0.2102633458478652	1.0	0	0	4.2517006802721085	6.6300786822018445	RNASE6
GO_Biological_Process_2018	glutathione metabolic process (GO:0006749)	1/49	0.21414235950352406	1.0	0	0	4.164931278633904	6.418634959615513	GSTP1
GO_Biological_Process_2018	positive regulation of MAP kinase activity (GO:0043406)	2/177	0.2152298144676648	1.0	0	0	2.306007148622161	3.5421397837549984	GADD45B;RIPK2
GO_Biological_Process_2018	cellular response to lipid (GO:0071396)	2/178	0.21702660413318087	1.0	0	0	2.293052052281587	3.5031766412848615	GSTP1;CARD16
GO_Biological_Process_2018	regulation of cellular protein metabolic process (GO:0032268)	1/50	0.21800251374840374	1.0	0	0	4.081632653061225	6.217341572667545	NFKBIA
GO_Biological_Process_2018	fatty acid oxidation (GO:0019395)	1/50	0.21800251374840374	1.0	0	0	4.081632653061225	6.217341572667545	PEX2
GO_Biological_Process_2018	myeloid leukocyte differentiation (GO:0002573)	1/50	0.21800251374840374	1.0	0	0	4.081632653061225	6.217341572667545	SNX10
GO_Biological_Process_2018	fatty acid beta-oxidation (GO:0006635)	1/50	0.21800251374840374	1.0	0	0	4.081632653061225	6.217341572667545	PEX2
GO_Biological_Process_2018	regulation of cellular amine metabolic process (GO:0033238)	1/51	0.22184389935996676	1.0	0	0	4.001600640256102	6.025535416071216	PSMB9
GO_Biological_Process_2018	regulation of cellular amino acid metabolic process (GO:0006521)	1/51	0.22184389935996676	1.0	0	0	4.001600640256102	6.025535416071216	PSMB9
GO_Biological_Process_2018	response to organonitrogen compound (GO:0010243)	1/51	0.22184389935996676	1.0	0	0	4.001600640256102	6.025535416071216	KYNU
GO_Biological_Process_2018	positive regulation of developmental growth (GO:0048639)	1/51	0.22184389935996676	1.0	0	0	4.001600640256102	6.025535416071216	ZFYVE27
GO_Biological_Process_2018	positive regulation of proteolysis (GO:0045862)	1/52	0.2256666066310464	1.0	0	0	3.9246467817896393	5.842608166305848	FADD
GO_Biological_Process_2018	plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	0.2256666066310464	1.0	0	0	3.9246467817896393	5.842608166305848	SGK1
GO_Biological_Process_2018	regulation of DNA binding (GO:0051101)	1/52	0.2256666066310464	1.0	0	0	3.9246467817896393	5.842608166305848	NFKBIA
GO_Biological_Process_2018	negative regulation of cellular response to transforming growth factor beta stimulus (GO:1903845)	1/53	0.2294707254570178	1.0	0	0	3.8505968425105888	5.6680008299546865	SMAD2
GO_Biological_Process_2018	DNA-templated transcription, initiation (GO:0006352)	2/186	0.2314466740584771	1.0	0	0	2.1944261575597985	3.211335926332696	NOTCH2;CREBBP
GO_Biological_Process_2018	cell morphogenesis involved in differentiation (GO:0000904)	1/54	0.23325634531533676	1.0	0	0	3.779289493575208	5.501198925549624	ARL13B
GO_Biological_Process_2018	protein targeting to mitochondrion (GO:0006626)	1/54	0.23325634531533676	1.0	0	0	3.779289493575208	5.501198925549624	HSP90AA1
GO_Biological_Process_2018	regulation of cellular catabolic process (GO:0031329)	1/55	0.2370235551881547	1.0	0	0	3.710575139146568	5.341728214494276	LONP2
GO_Biological_Process_2018	negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	1/55	0.2370235551881547	1.0	0	0	3.710575139146568	5.341728214494276	SMAD2
GO_Biological_Process_2018	long-chain fatty acid metabolic process (GO:0001676)	1/55	0.2370235551881547	1.0	0	0	3.710575139146568	5.341728214494276	GSTP1
GO_Biological_Process_2018	regulation of RNA splicing (GO:0043484)	1/55	0.2370235551881547	1.0	0	0	3.710575139146568	5.341728214494276	PQBP1
GO_Biological_Process_2018	positive regulation of DNA biosynthetic process (GO:2000573)	1/55	0.2370235551881547	1.0	0	0	3.710575139146568	5.341728214494276	HSP90AA1
GO_Biological_Process_2018	RNA metabolic process (GO:0016070)	2/191	0.24049234548658086	1.0	0	0	2.1369804466289137	3.0453403514081665	RBM4;RNASE6
GO_Biological_Process_2018	ribosome assembly (GO:0042255)	1/56	0.2407724437654913	1.0	0	0	3.6443148688046647	5.189150904830947	RPL23A
GO_Biological_Process_2018	regulation of BMP signaling pathway (GO:0030510)	1/56	0.2407724437654913	1.0	0	0	3.6443148688046647	5.189150904830947	SMAD2
GO_Biological_Process_2018	organonitrogen compound catabolic process (GO:1901565)	1/56	0.2407724437654913	1.0	0	0	3.6443148688046647	5.189150904830947	CLPX
GO_Biological_Process_2018	cellular iron ion homeostasis (GO:0006879)	1/56	0.2407724437654913	1.0	0	0	3.6443148688046647	5.189150904830947	IREB2
GO_Biological_Process_2018	positive regulation of protein transport (GO:0051222)	1/56	0.2407724437654913	1.0	0	0	3.6443148688046647	5.189150904830947	MBD1
GO_Biological_Process_2018	intracellular protein transport (GO:0006886)	3/347	0.2419440675132665	1.0	0	0	1.7643945186143624	2.5037617576617306	PREB;TMED7;SEC31A
GO_Biological_Process_2018	regulation of neurogenesis (GO:0050767)	1/57	0.24450309915424698	1.0	0	0	3.5803795202291444	5.04306227952041	MBD1
GO_Biological_Process_2018	cellular respiration (GO:0045333)	1/57	0.24450309915424698	1.0	0	0	3.5803795202291444	5.04306227952041	FASTKD5
GO_Biological_Process_2018	neutrophil migration (GO:1990266)	1/58	0.2482156091537258	1.0	0	0	3.518648838845883	4.903087680402424	IRAK4
GO_Biological_Process_2018	sodium ion transport (GO:0006814)	1/58	0.2482156091537258	1.0	0	0	3.518648838845883	4.903087680402424	SGK1
GO_Biological_Process_2018	integrin-mediated signaling pathway (GO:0007229)	1/58	0.2482156091537258	1.0	0	0	3.518648838845883	4.903087680402424	CD47
